PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"28813484","D-cycloserine improves synaptic transmission in an animal model of Rett syndrome","Na ES, De Jesús-Cortés H, Martinez-Rivera A, Kabir ZD, Wang J, Ramesh V, Onder Y, Rajadhyaksha AM, Monteggia LM, Pieper AA.","PLoS One. 2017 Aug 16;12(8):e0183026. doi: 10.1371/journal.pone.0183026. eCollection 2017.","Na ES","PLoS One","2017","2017/08/17","PMC5559075","","10.1371/journal.pone.0183026"
"12027529","Minor form of trigonocephaly is an autistic skull shape? A suggestion based on homeobox gene variants and MECP2 mutations","Ijichi S, Ijichi N.","Med Hypotheses. 2002 Apr;58(4):337-9. doi: 10.1054/mehy.2001.1528.","Ijichi S","Med Hypotheses","2002","2002/05/25","","","10.1054/mehy.2001.1528"
"25001218","Disruption of Mbd5 in mice causes neuronal functional deficits and neurobehavioral abnormalities consistent with 2q23.1 microdeletion syndrome","Camarena V, Cao L, Abad C, Abrams A, Toledo Y, Araki K, Araki M, Walz K, Young JI.","EMBO Mol Med. 2014 Aug;6(8):1003-15. doi: 10.15252/emmm.201404044.","Camarena V","EMBO Mol Med","2014","2014/07/09","PMC4154129","","10.15252/emmm.201404044"
"14986829","Chromosome 2 deletion encompassing the MAP2 gene in a patient with autism and Rett-like features","Pescucci C, Meloni I, Bruttini M, Ariani F, Longo I, Mari F, Canitano R, Hayek G, Zappella M, Renieri A.","Clin Genet. 2003 Dec;64(6):497-501. doi: 10.1046/j.1399-0004.2003.00176.x.","Pescucci C","Clin Genet","2003","2004/02/28","","","10.1046/j.1399-0004.2003.00176.x"
"25858436","Is riluzole a potential therapy for Rett syndrome?","Tsai SJ.","Med Hypotheses. 2015 Jul;85(1):76-8. doi: 10.1016/j.mehy.2015.03.025. Epub 2015 Apr 4.","Tsai SJ","Med Hypotheses","2015","2015/04/11","","","10.1016/j.mehy.2015.03.025"
"34773222","Genetic Testing in Patients with Neurodevelopmental Disorders: Experience of 511 Patients at Cincinnati Children's Hospital Medical Center","Du X, Glass JE, Balow S, Dyer LM, Rathbun PA, Guan Q, Liu J, Wu Y, Dawson DB, Walters-Sen L, Smolarek TA, Zhang W.","J Autism Dev Disord. 2021 Nov 13. doi: 10.1007/s10803-021-05337-6. Online ahead of print.","Du X","J Autism Dev Disord","2021","2021/11/13","","","10.1007/s10803-021-05337-6"
"25979331","Methyl CpG Binding Protein 2 Gene Disruption Augments Tonic Currents of γ-Aminobutyric Acid Receptors in Locus Coeruleus Neurons: IMPACT ON NEURONAL EXCITABILITY AND BREATHING","Zhong W, Cui N, Jin X, Oginsky MF, Wu Y, Zhang S, Bondy B, Johnson CM, Jiang C.","J Biol Chem. 2015 Jul 24;290(30):18400-11. doi: 10.1074/jbc.M115.650465. Epub 2015 May 15.","Zhong W","J Biol Chem","2015","2015/05/17","PMC4513101","","10.1074/jbc.M115.650465"
"12535940","Methyl-CpG-binding protein 2 is localized in the postsynaptic compartment: an immunochemical study of subcellular fractions","Aber KM, Nori P, MacDonald SM, Bibat G, Jarrar MH, Kaufmann WE.","Neuroscience. 2003;116(1):77-80. doi: 10.1016/s0306-4522(02)00586-9.","Aber KM","Neuroscience","2003","2003/01/22","","","10.1016/s0306-4522(02)00586-9"
"11464249","No mutations in the coding region of the Rett syndrome gene MECP2 in 59 autistic patients","Vourc'h P, Bienvenu T, Beldjord C, Chelly J, Barthélémy C, Müh JP, Andres C.","Eur J Hum Genet. 2001 Jul;9(7):556-8. doi: 10.1038/sj.ejhg.5200660.","Vourc'h P","Eur J Hum Genet","2001","2001/07/21","","","10.1038/sj.ejhg.5200660"
"12966522","Rett syndrome in a 47,XXX patient with a de novo MECP2 mutation","Hammer S, Dorrani N, Hartiala J, Stein S, Schanen NC.","Am J Med Genet A. 2003 Oct 15;122A(3):223-6. doi: 10.1002/ajmg.a.20320.","Hammer S","Am J Med Genet A","2003","2003/09/11","","","10.1002/ajmg.a.20320"
"24291980","[Epigenome: what we learned from Rett syndrome, a neurological disease caused by mutation of a methyl-CpG binding protein]","Kubota T.","Rinsho Shinkeigaku. 2013;53(11):1339-41. doi: 10.5692/clinicalneurol.53.1339.","Kubota T","Rinsho Shinkeigaku","2013","2013/12/03","","","10.5692/clinicalneurol.53.1339"
"23599699","Genotyping FOXG1 Mutations in Patients with Clinical Evidence of the FOXG1 Syndrome","Pratt DW, Warner JV, Williams MG.","Mol Syndromol. 2013 Jan;3(6):284-7. doi: 10.1159/000345845. Epub 2012 Dec 12.","Pratt DW","Mol Syndromol","2013","2013/04/20","PMC3569103","","10.1159/000345845"
"11746022","Preserved speech variants of the Rett syndrome: molecular and clinical analysis","Zappella M, Meloni I, Longo I, Hayek G, Renieri A.","Am J Med Genet. 2001 Nov 15;104(1):14-22. doi: 10.1002/ajmg.10005.","Zappella M","Am J Med Genet","2001","2001/12/18","","","10.1002/ajmg.10005"
"11913564","Rett syndrome: clinical manifestations in males with MECP2 mutations","Zeev BB, Yaron Y, Schanen NC, Wolf H, Brandt N, Ginot N, Shomrat R, Orr-Urtreger A.","J Child Neurol. 2002 Jan;17(1):20-4. doi: 10.1177/088307380201700105.","Zeev BB","J Child Neurol","2002","2002/03/27","","","10.1177/088307380201700105"
"12030010","[Mutation spectrum and genotype-phenotype correlation of MECP2 in patients with Rett syndrome]","Kondo I, Yamagata H.","No To Hattatsu. 2002 May;34(3):219-23.","Kondo I","No To Hattatsu","2002","2002/05/28","","",""
"30227938","Anti-MOG antibody encephalitis mimicking neurological deterioration in a case of Rett syndrome with MECP2 mutation","Tani H, Ishikawa N, Kobayashi Y, Yamaoka S, Fujii Y, Kaneko K, Takahashi T, Kobayashi M.","Brain Dev. 2018 Nov;40(10):943-946. doi: 10.1016/j.braindev.2018.06.011. Epub 2018 Jul 4.","Tani H","Brain Dev","2018","2018/09/20","","","10.1016/j.braindev.2018.06.011"
"21416922","[The physiological and pathological significance of epigenetic regulation in neural development]","Li P, Sun FY.","Sheng Li Ke Xue Jin Zhan. 2010 Oct;41(5):335-40.","Li P","Sheng Li Ke Xue Jin Zhan","2010","2011/03/23","","",""
"25737965","First case report of Rett syndrome in the Azeri Turkish population and brief review of the literature","Gharesouran J, Khalili AF, Azari NS, Vahedi L.","Epilepsy Behav Case Rep. 2015 Feb 23;3:15-9. doi: 10.1016/j.ebcr.2014.11.001. eCollection 2015.","Gharesouran J","Epilepsy Behav Case Rep","2015","2015/03/05","PMC4338853","","10.1016/j.ebcr.2014.11.001"
"25895911","Improving Treatment Trial Outcomes for Rett Syndrome: The Development of Rett-specific Anchors for the Clinical Global Impression Scale","Neul JL, Glaze DG, Percy AK, Feyma T, Beisang A, Dinh T, Suter B, Anagnostou E, Snape M, Horrigan J, Jones NE.","J Child Neurol. 2015 Nov;30(13):1743-8. doi: 10.1177/0883073815579707. Epub 2015 Apr 20.","Neul JL","J Child Neurol","2015","2015/04/22","PMC4610825","NIHMS697493","10.1177/0883073815579707"
"11007980","MECP2 mutation in male patients with non-specific X-linked mental retardation","Orrico A, Lam C, Galli L, Dotti MT, Hayek G, Tong SF, Poon PM, Zappella M, Federico A, Sorrentino V.","FEBS Lett. 2000 Sep 22;481(3):285-8. doi: 10.1016/s0014-5793(00)01994-3.","Orrico A","FEBS Lett","2000","2000/09/29","","","10.1016/s0014-5793(00)01994-3"
"24300809","[Subchromosomal microdeletion identified by molecular karyotyping using DNA microarrays (array CGH) in Rett syndrome girls negative for MECP2 gene mutations]","Vorsanova SG, Iurov IIu, Voinova VIu, Kurinnaia OS, Zelenova MA, Demidova IA, Ulas EV, Iurov IuB.","Zh Nevrol Psikhiatr Im S S Korsakova. 2013;113(10):63-8.","Vorsanova SG","Zh Nevrol Psikhiatr Im S S Korsakova","2013","2013/12/05","","",""
"16117140","[Epigenetic study of Rett's syndrome as an adequate model for autistic disorders]","Iurov IIu, Vorsanova SG, Voinova-Ulas VIu, Villard L, Demidova IA, Giunti L, Guivabyccu-Uzielli ML, Budilov AV, Beresheva AK, Novikov PV, Iurov IuV.","Zh Nevrol Psikhiatr Im S S Korsakova. 2005;105(7):4-11.","Iurov IIu","Zh Nevrol Psikhiatr Im S S Korsakova","2005","2005/08/25","","",""
"19475765","Rare diseases offer insights into autism spectrum disorders. Preliminary laboratory studies suggest new biological targets for intervention","","Harv Ment Health Lett. 2009 Apr;25(10):3.","","Harv Ment Health Lett","2009","2009/05/30","","",""
"10737989","Novel de novo nonsense mutation of MECP2 in a patient with Rett syndrome","Kim SJ, Cook EH Jr.","Hum Mutat. 2000 Apr;15(4):382-3. doi: 10.1002/(SICI)1098-1004(200004)15:4<382::AID-HUMU16>3.0.CO;2-8.","Kim SJ","Hum Mutat","2000","2000/03/29","","","10.1002/(SICI)1098-1004(200004)15:4<382::AID-HUMU16>3.0.CO;2-8"
"16607827","[Considerations regarding one particular case of Rett syndrome]","Sireteanu A, Rusu C, Anton D, Covic M.","Rev Med Chir Soc Med Nat Iasi. 2005 Jan-Mar;109(1):50-2.","Sireteanu A","Rev Med Chir Soc Med Nat Iasi","2005","2006/04/13","","",""
"12017623","[First gene connected to autism spectrum disorders has been found]","Auranen M, Vanhala R, Järvelä I.","Duodecim. 2000;116(20):2185-7.","Auranen M","Duodecim","2000","2002/05/23","","",""
"24918098","Repeated insulin-like growth factor 1 treatment in a patient with rett syndrome: a single case study","Pini G, Scusa MF, Benincasa A, Bottiglioni I, Congiu L, Vadhatpour C, Romanelli AM, Gemo I, Puccetti C, McNamara R, O'Leary S, Corvin A, Gill M, Tropea D.","Front Pediatr. 2014 Jun 3;2:52. doi: 10.3389/fped.2014.00052. eCollection 2014.","Pini G","Front Pediatr","2014","2014/06/12","PMC4042280","","10.3389/fped.2014.00052"
"25767435","Targeted pharmacological treatment of autism spectrum disorders: fragile X and Rett syndromes","Wang H, Pati S, Pozzo-Miller L, Doering LC.","Front Cell Neurosci. 2015 Feb 26;9:55. doi: 10.3389/fncel.2015.00055. eCollection 2015.","Wang H","Front Cell Neurosci","2015","2015/03/14","PMC4341567","","10.3389/fncel.2015.00055"
"27824329","De novo genic mutations among a Chinese autism spectrum disorder cohort","Wang T, Guo H, Xiong B, Stessman HA, Wu H, Coe BP, Turner TN, Liu Y, Zhao W, Hoekzema K, Vives L, Xia L, Tang M, Ou J, Chen B, Shen Y, Xun G, Long M, Lin J, Kronenberg ZN, Peng Y, Bai T, Li H, Ke X, Hu Z, Zhao J, Zou X, Xia K, Eichler EE.","Nat Commun. 2016 Nov 8;7:13316. doi: 10.1038/ncomms13316.","Wang T","Nat Commun","2016","2016/11/09","PMC5105161","","10.1038/ncomms13316"
"34351885","[Rett syndrome: report of a new pathogenic variant and review of the literature regarding two clinical cases.]","Jara-Ettinger AC, Suárez-Hortiales S, Torre-García O.","Bol Med Hosp Infant Mex. 2021;78(4):356-361. doi: 10.24875/BMHIM.20000121.","Jara-Ettinger AC","Bol Med Hosp Infant Mex","2021","2021/08/05","","","10.24875/BMHIM.20000121"
"24458433","Duplication at Xq13.3-q21.1 with syndromic intellectual disability, a probable role for the ATRX gene","Martínez F, Roselló M, Mayo S, Monfort S, Oltra S, Orellana C.","Am J Med Genet A. 2014 Apr;164A(4):918-23. doi: 10.1002/ajmg.a.36371. Epub 2014 Jan 23.","Martínez F","Am J Med Genet A","2014","2014/01/25","","","10.1002/ajmg.a.36371"
"22787634","GABRB3, Epilepsy, and Neurodevelopment","Tanaka M, DeLorey TM, Delgado-Escueta A, Olsen RW.","In: Noebels JL, Avoli M, Rogawski MA, Olsen RW, Delgado-Escueta AV, editors. Jasper's Basic Mechanisms of the Epilepsies [Internet]. 4th edition. Bethesda (MD): National Center for Biotechnology Information (US); 2012.","Tanaka M","Jasper's Basic Mechanisms of the Epilepsies","2012","2012/01/01","","",""
"18634417","[Neuroradiological studies in Rett syndrome]","Tsuda Y, Hashimoto T, Mori K, Ito H, Nishimura M, Fukumoto A, Kondo I.","No To Hattatsu. 2008 Jul;40(4):313-8.","Tsuda Y","No To Hattatsu","2008","2008/07/19","","",""
"32460858","Quantitative proteomic analysis of Rett iPSC-derived neuronal progenitors","Varderidou-Minasian S, Hinz L, Hagemans D, Posthuma D, Altelaar M, Heine VM.","Mol Autism. 2020 May 27;11(1):38. doi: 10.1186/s13229-020-00344-3.","Varderidou-Minasian S","Mol Autism","2020","2020/05/29","PMC7251722","","10.1186/s13229-020-00344-3"
"24817631","Intragenic rearrangements in X-linked intellectual deficiency: results of a-CGH in a series of 54 patients and identification of TRPC5 and KLHL15 as potential XLID genes","Mignon-Ravix C, Cacciagli P, Choucair N, Popovici C, Missirian C, Milh M, Mégarbané A, Busa T, Julia S, Girard N, Badens C, Sigaudy S, Philip N, Villard L.","Am J Med Genet A. 2014 Aug;164A(8):1991-7. doi: 10.1002/ajmg.a.36602. Epub 2014 May 9.","Mignon-Ravix C","Am J Med Genet A","2014","2014/05/13","","","10.1002/ajmg.a.36602"
"28272783","Variations of stereotypies in individuals with Rett syndrome: A nationwide cross-sectional study in Taiwan","Chin Wong L, Hung PL, Jan TY, Lee WT; Taiwan Rett Syndrome Association.","Autism Res. 2017 Jul;10(7):1204-1214. doi: 10.1002/aur.1774. Epub 2017 Mar 8.","Chin Wong L","Autism Res","2017","2017/03/09","","","10.1002/aur.1774"
"25578949","Dendritic spine dysgenesis in autism related disorders","Phillips M, Pozzo-Miller L.","Neurosci Lett. 2015 Aug 5;601:30-40. doi: 10.1016/j.neulet.2015.01.011. Epub 2015 Jan 8.","Phillips M","Neurosci Lett","2015","2015/01/13","PMC4496332","NIHMS654300","10.1016/j.neulet.2015.01.011"
"16263320","Forensic issues and possible mechanisms of sudden death in Rett syndrome","Byard RW.","J Clin Forensic Med. 2006 Feb;13(2):96-9. doi: 10.1016/j.jcfm.2005.08.013. Epub 2005 Nov 2.","Byard RW","J Clin Forensic Med","2006","2005/11/03","","","10.1016/j.jcfm.2005.08.013"
"22523638","Above genetics: lessons from cerebral development in autism","Williams EL, Casanova MF.","Transl Neurosci. 2011 Jun 1;2(2):106-120. doi: 10.2478/s13380-011-0016-3. Epub 2011 Jun 26.","Williams EL","Transl Neurosci","2011","2012/04/24","PMC3331673","NIHMS367010","10.2478/s13380-011-0016-3"
"29206688","Current developments in the genetics of Rett and Rett-like syndrome","Ehrhart F, Sangani NB, Curfs LMG.","Curr Opin Psychiatry. 2018 Mar;31(2):103-108. doi: 10.1097/YCO.0000000000000389.","Ehrhart F","Curr Opin Psychiatry","2018","2017/12/06","","","10.1097/YCO.0000000000000389"
"23468869","Revealing the complexity of a monogenic disease: rett syndrome exome sequencing","Grillo E, Lo Rizzo C, Bianciardi L, Bizzarri V, Baldassarri M, Spiga O, Furini S, De Felice C, Signorini C, Leoncini S, Pecorelli A, Ciccoli L, Mencarelli MA, Hayek J, Meloni I, Ariani F, Mari F, Renieri A.","PLoS One. 2013;8(2):e56599. doi: 10.1371/journal.pone.0056599. Epub 2013 Feb 28.","Grillo E","PLoS One","2013","2013/03/08","PMC3585308","","10.1371/journal.pone.0056599"
"17980307","The overlapping spectrum of rett and angelman syndromes: a clinical review","Jedele KB.","Semin Pediatr Neurol. 2007 Sep;14(3):108-17. doi: 10.1016/j.spen.2007.07.002.","Jedele KB","Semin Pediatr Neurol","2007","2007/11/06","","","10.1016/j.spen.2007.07.002"
"25931020","De novo SHANK3 mutation causes Rett syndrome-like phenotype in a female patient","Hara M, Ohba C, Yamashita Y, Saitsu H, Matsumoto N, Matsuishi T.","Am J Med Genet A. 2015 Jul;167(7):1593-6. doi: 10.1002/ajmg.a.36775. Epub 2015 Apr 30.","Hara M","Am J Med Genet A","2015","2015/05/02","","","10.1002/ajmg.a.36775"
"32816169","Case Report: Complicated Molecular Diagnosis of MECP2 Gene Structural Rearrangement in a Proband with Rett Syndrome","Beskorovainaya T, Konovalov F, Demina N, Shchagina O, Pashchenko M, Kanivets I, Pyankov D, Ryzhkova O, Polyakov A.","J Autism Dev Disord. 2021 Jun;51(6):2159-2163. doi: 10.1007/s10803-020-04668-0.","Beskorovainaya T","J Autism Dev Disord","2021","2020/08/21","","","10.1007/s10803-020-04668-0"
"27976757","Efficient and versatile CRISPR engineering of human neurons in culture to model neurological disorders","Shah RR, Cholewa-Waclaw J, Davies FCJ, Paton KM, Chaligne R, Heard E, Abbott CM, Bird AP.","Wellcome Open Res. 2016 Nov 15;1:13. doi: 10.12688/wellcomeopenres.10011.1.","Shah RR","Wellcome Open Res","2016","2016/12/16","PMC5146642","EMS70610","10.12688/wellcomeopenres.10011.1"
"27001178","Visual impairment in FOXG1-mutated individuals and mice","Boggio EM, Pancrazi L, Gennaro M, Lo Rizzo C, Mari F, Meloni I, Ariani F, Panighini A, Novelli E, Biagioni M, Strettoi E, Hayek J, Rufa A, Pizzorusso T, Renieri A, Costa M.","Neuroscience. 2016 Jun 2;324:496-508. doi: 10.1016/j.neuroscience.2016.03.027. Epub 2016 Mar 19.","Boggio EM","Neuroscience","2016","2016/03/23","","","10.1016/j.neuroscience.2016.03.027"
"24306141","Diagnostic exome sequencing identifies two novel IQSEC2 mutations associated with X-linked intellectual disability with seizures: implications for genetic counseling and clinical diagnosis","Gandomi SK, Farwell Gonzalez KD, Parra M, Shahmirzadi L, Mancuso J, Pichurin P, Temme R, Dugan S, Zeng W, Tang S.","J Genet Couns. 2014 Jun;23(3):289-98. doi: 10.1007/s10897-013-9671-6. Epub 2013 Dec 4.","Gandomi SK","J Genet Couns","2014","2013/12/06","","","10.1007/s10897-013-9671-6"
"14676869","[Neurological manifestation and genetic diagnosis of Angelman, Rett and Fragile-X syndromes]","Veiga MF, Toralles MB.","J Pediatr (Rio J). 2002 Jul;78 Suppl 1:S55-62. doi: 10.2223/jped.851.","Veiga MF","J Pediatr (Rio J)","2002","2003/12/17","","","10.2223/jped.851"
"34485605","Gene therapy using an ortholog of human fragile X mental retardation protein partially rescues behavioral abnormalities and EEG activity","Hooper AWM, Wong H, Niibori Y, Abdoli R, Karumuthil-Melethil S, Qiao C, Danos O, Bruder JT, Hampson DR.","Mol Ther Methods Clin Dev. 2021 Jul 16;22:196-209. doi: 10.1016/j.omtm.2021.06.013. eCollection 2021 Sep 10.","Hooper AWM","Mol Ther Methods Clin Dev","2021","2021/09/06","PMC8399347","","10.1016/j.omtm.2021.06.013"
"32112660","Int22h1/Int22h2-mediated Xq28 duplication syndrome: de novo duplications, prenatal diagnoses, and additional phenotypic features","Ballout RA, Dickerson C, Wick MJ, Al-Sweel N, Openshaw AS, Srivastava S, Swanson LC, Bramswig NC, Kuechler A, Hong B, Fleming LR, Curry K, Robertson SP, Andersen EF, El-Hattab AW.","Hum Mutat. 2020 Jul;41(7):1238-1249. doi: 10.1002/humu.24009. Epub 2020 Mar 12.","Ballout RA","Hum Mutat","2020","2020/03/01","PMC7292747","NIHMS1574733","10.1002/humu.24009"
"32016693","Drug Studies on Rett Syndrome: From Bench to Bedside","Gomathi M, Padmapriya S, Balachandar V.","J Autism Dev Disord. 2020 Aug;50(8):2740-2764. doi: 10.1007/s10803-020-04381-y.","Gomathi M","J Autism Dev Disord","2020","2020/02/05","","","10.1007/s10803-020-04381-y"
"19752159","Epilepsy and mental retardation limited to females with PCDH19 mutations can present de novo or in single generation families","Hynes K, Tarpey P, Dibbens LM, Bayly MA, Berkovic SF, Smith R, Raisi ZA, Turner SJ, Brown NJ, Desai TD, Haan E, Turner G, Christodoulou J, Leonard H, Gill D, Stratton MR, Gecz J, Scheffer IE.","J Med Genet. 2010 Mar;47(3):211-6. doi: 10.1136/jmg.2009.068817. Epub 2009 Sep 14.","Hynes K","J Med Genet","2010","2009/09/16","","","10.1136/jmg.2009.068817"
"33826889","MicroRNA-29 is an essential regulator of brain maturation through regulation of CH methylation","Swahari V, Nakamura A, Hollville E, Stroud H, Simon JM, Ptacek TS, Beck MV, Flowers C, Guo J, Plestant C, Liang J, Kurtz CL, Kanke M, Hammond SM, He YW, Anton ES, Sethupathy P, Moy SS, Greenberg ME, Deshmukh M.","Cell Rep. 2021 Apr 6;35(1):108946. doi: 10.1016/j.celrep.2021.108946.","Swahari V","Cell Rep","2021","2021/04/07","PMC8103628","NIHMS1691239","10.1016/j.celrep.2021.108946"
